Exch,Exchange Segment,Group Name,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Trading Symbol,Lot Size,Tick Size
NSE,nse_cm,EQ,GOLDIETF,19679,4,ICICI PRUDENTIAL GOLD ETF,GOLDIETF-EQ,GOLDIETF-EQ,1,0.01
NSE,nse_cm,EQ,GROWWEV,24798,4,GROWWAMC - GROWWEV,GROWWEV-EQ,GROWWEV-EQ,1,0.01
NSE,nse_cm,EQ,GOLDSHARE,14535,4,UTI GOLD ETF,GOLDSHARE-EQ,GOLDSHARE-EQ,1,0.05
NSE,nse_cm,EQ,EVINDIA,24461,4,MIRAEAMC - EVINDIA,EVINDIA-EQ,EVINDIA-EQ,1,0.01
NSE,nse_cm,EQ,EQUAL50ADD,6606,4,DSPAMC - DSPNEWETF,EQUAL50ADD-EQ,EQUAL50ADD-EQ,1,0.01
NSE,nse_cm,EQ,ESG,1200,4,MIRAEAMC - MAESGETF,ESG-EQ,ESG-EQ,1,0.01
NSE,nse_cm,EQ,ESILVER,20257,4,EDELAMC - ESILVER,ESILVER-EQ,ESILVER-EQ,1,0.01
NSE,nse_cm,EQ,FINIETF,12578,4,ICICIPRAMC-ICICIFIN,FINIETF-EQ,FINIETF-EQ,1,0.01
NSE,nse_cm,EQ,FMCGIETF,5306,4,ICICIPRAMC - ICICIFMCG,FMCGIETF-EQ,FMCGIETF-EQ,1,0.01
NSE,nse_cm,EQ,HNGSNGBEES,18284,4,NIP IND ETF HANGSENG BEES,HNGSNGBEES-EQ,HNGSNGBEES-EQ,1,0.01
NSE,nse_cm,EQ,HDFCSILVER,10876,4,HDFCAMC - HDFCSILVER,HDFCSILVER-EQ,HDFCSILVER-EQ,1,0.01
NSE,nse_cm,EQ,HDFCSML250,14233,4,HDFCAMC - HDFCSML250,HDFCSML250-EQ,HDFCSML250-EQ,1,0.01
NSE,nse_cm,EQ,HDFCVALUE,11260,4,HDFCAMC - HDFCVALUE,HDFCVALUE-EQ,HDFCVALUE-EQ,1,0.01
NSE,nse_cm,EQ,HEALTHADD,22592,4,DSPAMC - HEALTHADD,HEALTHADD-EQ,HEALTHADD-EQ,1,0.01
NSE,nse_cm,EQ,HEALTHIETF,3626,4,ICICIPRAMC - ICICIPHARM,HEALTHIETF-EQ,HEALTHIETF-EQ,1,0.01
NSE,nse_cm,EQ,HEALTHY,6297,4,BIRLASLAMC - HEALTHY,HEALTHY-EQ,HEALTHY-EQ,1,0.01
NSE,nse_cm,EQ,HDFCSENSEX,11593,4,HDFCAMC - HDFCSENSEX,HDFCSENSEX-EQ,HDFCSENSEX-EQ,1,0.01
NSE,nse_cm,EQ,IDFNIFTYET,18783,4,BANDHANAMC - IDFNIFTYET,IDFNIFTYET-EQ,IDFNIFTYET-EQ,1,0.01
NSE,nse_cm,EQ,ICICIB22,522,4,ICICIPRAMC - BHARATIWIN,ICICIB22-EQ,ICICIB22-EQ,1,0.01
NSE,nse_cm,EQ,HDFCQUAL,11255,4,HDFCAMC - HDFCQUAL,HDFCQUAL-EQ,HDFCQUAL-EQ,1,0.01
NSE,nse_cm,EQ,HDFCPSUBK,22595,4,HDFCAMC HDFCPSUBK,HDFCPSUBK-EQ,HDFCPSUBK-EQ,1,0.01
NSE,nse_cm,EQ,GSEC10ABSL,24847,4,BIRLASLAMC - GSEC10ABSL,GSEC10ABSL-EQ,GSEC10ABSL-EQ,1,0.01
NSE,nse_cm,EQ,GSEC10IETF,13143,4,ICICIPRAMC - ICICI10GS,GSEC10IETF-EQ,GSEC10IETF-EQ,1,0.01
NSE,nse_cm,EQ,GSEC10YEAR,14938,4,MIRAEAMC - MAGS813ETF,GSEC10YEAR-EQ,GSEC10YEAR-EQ,1,0.01
NSE,nse_cm,EQ,HDFCPVTBAN,12108,4,HDFCAMC - HDFCPVTBAN,HDFCPVTBAN-EQ,HDFCPVTBAN-EQ,1,0.01
NSE,nse_cm,EQ,GSEC5IETF,8342,4,ICICIPRAMC - ICICI5GSEC,GSEC5IETF-EQ,GSEC5IETF-EQ,1,0.01
NSE,nse_cm,EQ,HDFCBSE500,14230,4,HDFCAMC - HDFCBSE500,HDFCBSE500-EQ,HDFCBSE500-EQ,1,0.01
NSE,nse_cm,EQ,HDFCGOLD,19543,4,HDFC GOLD ETF,HDFCGOLD-EQ,HDFCGOLD-EQ,1,0.01
NSE,nse_cm,EQ,HDFCGROWTH,11241,4,HDFCAMC - HDFCGROWTH,HDFCGROWTH-EQ,HDFCGROWTH-EQ,1,0.01
NSE,nse_cm,EQ,HDFCLIQUID,18279,4,HDFCAMC - HDFCLIQUID,HDFCLIQUID-EQ,HDFCLIQUID-EQ,1,0.01
NSE,nse_cm,EQ,HDFCLOWVOL,11547,4,HDFCAMC - HDFCLOWVOL,HDFCLOWVOL-EQ,HDFCLOWVOL-EQ,1,0.01
NSE,nse_cm,EQ,HDFCMID150,14236,4,HDFCAMC - HDFCMID150,HDFCMID150-EQ,HDFCMID150-EQ,1,0.01
NSE,nse_cm,EQ,HDFCMOMENT,11538,4,HDFCAMC - HDFCMOMENT,HDFCMOMENT-EQ,HDFCMOMENT-EQ,1,0.01
NSE,nse_cm,EQ,HDFCNEXT50,10619,4,HDFCAMC - HDFCNEXT50,HDFCNEXT50-EQ,HDFCNEXT50-EQ,1,0.01
NSE,nse_cm,EQ,HDFCNIF100,10633,4,HDFCAMC - HDFCNIF100,HDFCNIF100-EQ,HDFCNIF100-EQ,1,0.01
NSE,nse_cm,EQ,HDFCNIFBAN,22433,4,HDFCAMC - HDFCNIFBAN,HDFCNIFBAN-EQ,HDFCNIFBAN-EQ,1,0.01
NSE,nse_cm,EQ,HDFCNIFIT,12101,4,HDFCAMC - HDFCNIFIT,HDFCNIFIT-EQ,HDFCNIFIT-EQ,1,0.01
NSE,nse_cm,EQ,HDFCNIFTY,11591,4,HDFCAMC - HDFCNIFTY,HDFCNIFTY-EQ,HDFCNIFTY-EQ,1,0.01
NSE,nse_cm,EQ,AXSENSEX,14742,4,AXISAMC - AXSENSEX,AXSENSEX-EQ,AXSENSEX-EQ,1,0.01
NSE,nse_cm,EQ,BSLNIFTY,24781,4,ADITYBIRLA SL NIF ETF-GR,BSLNIFTY-EQ,BSLNIFTY-EQ,1,0.01
NSE,nse_cm,EQ,BSE500IETF,3001,4,ICICIPRAMC - ICICI500,BSE500IETF-EQ,BSE500IETF-EQ,1,0.01
NSE,nse_cm,EQ,BSLGOLDETF,23804,4,ADITYBIRLA SL GOLD ETF-GR,BSLGOLDETF-EQ,BSLGOLDETF-EQ,1,0.01
NSE,nse_cm,EQ,BSLSENETFG,5957,4,BIRLASLAMC - BSLSENETFG,BSLSENETFG-EQ,BSLSENETFG-EQ,1,0.01
NSE,nse_cm,EQ,BANKBEES,11439,4,NIP IND ETF BANK BEES,BANKBEES-EQ,BANKBEES-EQ,1,0.01
NSE,nse_cm,EQ,BANKBETF,21986,4,BFAM - BANKBETF,BANKBETF-EQ,BANKBETF-EQ,1,0.01
NSE,nse_cm,EQ,BANKETF,17419,4,MIRAEAMC - BANKETF,BANKETF-EQ,BANKETF-EQ,1,0.01
NSE,nse_cm,EQ,BANKETFADD,13644,4,DSPAMC - DSPBANKETF,BANKETFADD-EQ,BANKETFADD-EQ,1,0.01
NSE,nse_cm,EQ,BANKIETF,11037,4,ICICIPRAMC - IPRU5008,BANKIETF-EQ,BANKIETF-EQ,1,0.01
NSE,nse_cm,EQ,BANKNIFTY1,5851,4,KOTAKMAMC-KOTAKBKETF,BANKNIFTY1-EQ,BANKNIFTY1-EQ,1,0.01
NSE,nse_cm,EQ,BBETF0432,7196,4,EDELAMC - BBETF0432,BBETF0432-EQ,BBETF0432-EQ,1,0.01
NSE,nse_cm,EQ,BBNPPGOLD,20547,4,BARODABNP - BBNPPGOLD,BBNPPGOLD-EQ,BBNPPGOLD-EQ,1,0.05
NSE,nse_cm,EQ,BBNPNBETF,24117,4,BARODABNP - BBNPNBETF,BBNPNBETF-EQ,BBNPNBETF-EQ,1,0.01
NSE,nse_cm,EQ,BFSI,5220,4,MIRAEAMC - MAFSETF,BFSI-EQ,BFSI-EQ,1,0.01
NSE,nse_cm,EQ,DIVOPPBEES,2636,4,NIP IND ETF DIV OPP,DIVOPPBEES-EQ,DIVOPPBEES-EQ,1,0.01
NSE,nse_cm,EQ,EGOLD,19933,4,EDELAMC - EGOLD,EGOLD-EQ,EGOLD-EQ,1,0.05
NSE,nse_cm,EQ,EBBETF0425,22243,4,EDELAMC - EBBETF0425,EBBETF0425-EQ,EBBETF0425-EQ,1,0.01
NSE,nse_cm,EQ,EBBETF0430,16253,4,EDELAMC - EBBETF0430,EBBETF0430-EQ,EBBETF0430-EQ,1,0.01
NSE,nse_cm,EQ,EBBETF0431,22239,4,EDELAMC - EBBETF0431,EBBETF0431-EQ,EBBETF0431-EQ,1,0.01
NSE,nse_cm,EQ,EBBETF0433,13139,4,EDELAMC - EBBETF0433,EBBETF0433-EQ,EBBETF0433-EQ,1,0.01
NSE,nse_cm,EQ,CONS,10512,4,KOTAKMAMC - KOTAKCONS,CONS-EQ,CONS-EQ,1,0.01
NSE,nse_cm,EQ,CONSUMBEES,2435,4,NIP IND ETF CONSUMPTION,CONSUMBEES-EQ,CONSUMBEES-EQ,1,0.01
NSE,nse_cm,EQ,CONSUMIETF,6446,4,ICICIPRAMC - ICICICONSU,CONSUMIETF-EQ,CONSUMIETF-EQ,1,0.01
NSE,nse_cm,EQ,CPSEETF,2328,4,CPSE ETF,CPSEETF-EQ,CPSEETF-EQ,1,0.01
NSE,nse_cm,EQ,COMMOIETF,13198,4,ICICIPRAMC - ICICICOMMO,COMMOIETF-EQ,COMMOIETF-EQ,1,0.01
